Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url
1943,"Mantap sesuai pesanan , 👍👍",5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1944,Barang melebihi ekspetasi...dpt bonus kaos kaki jg....order lg ahhh,5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1945,"Sesuai gambar, mudah2an awet",5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1946,Pesanannya sudah sampai... saya sangat puas... 😎,5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1947,"Meski dari jauh, pengiriman cepat
Harga murah, kualitas ajibbb",5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1948,"Ok mantap,maju terus buat toko ini",5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1949,"Mantab pas di kaki nyaman..
saran buat pembeli. Biar gak kekecilan tambah 1 size. Misal uk kaki 41 beli aja yang uk 42.",5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1950,Produk bagus sesuai dgn harga.,4,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1951,Sepatunya enteng dan nyaman di kaki,5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1952,Kualitasnya bagus dan nyaman di kaki,5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1953,Brg sdh saya terima cuma agak lama pengirimannya sampai,5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1954,barang nya mantap good pokonya lumayan sepatunya bisa buat main sama pacar wkwk,5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1955,"Sesuai gambar harga ok, cuma utk yg beli nanti klw biasa pake sepatu untuk lebihkan 1 no, harusnya 43 nich Krn size pakai 42 pas aja, overall keren dan bahan lentur",5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
1956,"Barang sesuai deskripsi, namun proses pengiriman lambat (order hari sabtu, dikirim hari senin), kurir on time, thanks.",4,fashion,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,6,2008599,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon
1957,Barangnya udah sampe gan. Mantap pas pisan hatur nuhun,5,fashion,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,6,2008599,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon
1958,"good seller, fast respon dan produknya sesuai digambar cuman packingnya kurang rapih jadi pada penyok kardusnya",4,fashion,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,6,2008599,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon
1959,"Barangnya mantap, maju terus untuk brand lokal..jaga mutu dan kualitas produknya",5,fashion,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,6,2008599,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon
1960,"Barang bagus sesuai ekspektasi. kardusnya doang rusak, tapi sepatu aman.
Recommended 👌",5,fashion,Sepatu Kulit Pria Zapato Footwear - Icon,267647079,6,2008599,https://www.tokopedia.com/zapatofootwear/sepatu-kulit-pria-zapato-footwear-icon
1961,"Terima Kasih. 🙏😊 
Barang mantapp Ane suka.",5,fashion,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,27,1983138,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria
1962,Mantap boss dari kulit apa bahan ny bos,5,fashion,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,27,1983138,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria
1963,"Bagus, rapih pengiriman cepat. Makasih",5,fashion,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,27,1983138,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria
1964,"QC barang bagus,semuanya bagus, pengiriman cepat. Good job. Terima kasih.",5,fashion,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,27,1983138,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria
1965,Proses  cepat paking rapi,5,fashion,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,27,1983138,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria
1966,Kualitas oke padahal murah banget lho,5,fashion,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,27,1983138,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria
1967,sesuai dengan deskripsi.......,5,fashion,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,27,1983138,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria
1968,"Packing rapih, Barang sesuai dgn pesanan. Barangnya Top abisss. Puas banget",5,fashion,BARNUM STEVY BROWN sepatu boots brodo sleting kulit asli pull up pria,432634872,27,1983138,https://www.tokopedia.com/replic/barnum-stevy-brown-sepatu-boots-brodo-sleting-kulit-asli-pull-up-pria
1969,Respon cepet barangnya bagus mantep deh👍👍,5,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1970,Barang sesuai dengan harga mayan buat kerja,3,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1971,Mantap laah........................,5,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1972,"Barang bagus brooo....
Ukuran pas, nyaman di kaki jugaaa",5,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1973,"fast respons, barang sesuai deskripsi, pelayanan memuaskan, recsell",5,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1974,"Apakah sepatunya boleh di retur? Kualitas bahan kanan dan kiri berbeda, tebelnya beda, tinggi nya juga beda",1,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1975,"Lumayan bagus.. Tapi udah order no 44, berharap pas
Ternyata agak sedikit sempit ya, buat anakku 
So far so good lah...",4,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1976,"Barang sudah sampai, recommended seller, fast respon dapet bonus pula 👍👍",5,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1977,"Barang Ok.
No Kardus.
Respon Ok",5,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1978,"kualitas sepatunya enggak kalah ama yg 500ribu - sejutaan, cuman saran ajah nih, tolong untuk sellernya kasih rekomendasi naik satu ukuran untuk ke pembeli ... takutnya kekecilan seperti saya",5,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1979,"Sesuai gambar bahan ok, gluing rapih, seller responsif. Harga ok banget. Minusnya cm insole tipis &amp; ga nempel",5,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1980,Produk bagus.packing standar.pengiriman cepat.penjual ramah.recommended store,4,fashion,🔥WAADOO🔥 Sepatu Full House All Black Sneakers Unisex Berkualitas,474474429,49,4110530,https://www.tokopedia.com/waadoo/waadoo-sepatu-full-house-all-black-sneakers-unisex-berkualitas
1981,"Sesuai gambar dan cepat sampai... 
Terimakasih gan 🙏🙏",5,fashion,Sepatu Vans Authentic California Untuk Harian Kerja Kuliah Pria Wanita,335968029,81,854217,https://www.tokopedia.com/pasarsepatumurah/sepatu-vans-authentic-california-untuk-harian-kerja-kuliah-pria-wanita
1982,Barang bagus sesuai pesanan,4,fashion,Sepatu Vans Authentic California Untuk Harian Kerja Kuliah Pria Wanita,335968029,81,854217,https://www.tokopedia.com/pasarsepatumurah/sepatu-vans-authentic-california-untuk-harian-kerja-kuliah-pria-wanita
1983,barangnya bagus 👍👍,5,fashion,Sepatu Vans Authentic California Untuk Harian Kerja Kuliah Pria Wanita,335968029,81,854217,https://www.tokopedia.com/pasarsepatumurah/sepatu-vans-authentic-california-untuk-harian-kerja-kuliah-pria-wanita
1984,"Di photo tali sepatu putih, tapi yg datang hitam, tapi rapopo.. Sebaiknya di tulis dk keterangan gan, biar semua yv beli g kaget pas dtg barang..",4,fashion,Sepatu Vans Authentic California Untuk Harian Kerja Kuliah Pria Wanita,335968029,81,854217,https://www.tokopedia.com/pasarsepatumurah/sepatu-vans-authentic-california-untuk-harian-kerja-kuliah-pria-wanita
1985,Bagus sesuai harapan....,5,fashion,Sepatu Vans Authentic California Untuk Harian Kerja Kuliah Pria Wanita,335968029,81,854217,https://www.tokopedia.com/pasarsepatumurah/sepatu-vans-authentic-california-untuk-harian-kerja-kuliah-pria-wanita
1986,"Fast respond, highly recomended, makasih..",5,fashion,Sepatu Vans Authentic California Untuk Harian Kerja Kuliah Pria Wanita,335968029,81,854217,https://www.tokopedia.com/pasarsepatumurah/sepatu-vans-authentic-california-untuk-harian-kerja-kuliah-pria-wanita
1987,"Tks ka brg sdh sy terima dan sesuai gambar semoga awet d pakainya,  selamat dan sukses selalu kaka",5,fashion,Sepatu Vans Authentic California Untuk Harian Kerja Kuliah Pria Wanita,335968029,81,854217,https://www.tokopedia.com/pasarsepatumurah/sepatu-vans-authentic-california-untuk-harian-kerja-kuliah-pria-wanita
1988,Barang bagus end memuaskn,5,fashion,SEPATU ADIDAS ALPHABOUNCEE SNEAKER PRIA SEPATU SANTAI KULIAH KERJA,498933785,45,4898959,https://www.tokopedia.com/cucigdgsneakers/sepatu-adidas-alphabouncee-sneaker-pria-sepatu-santai-kuliah-kerja
1989,"Pengiriman cepat, packing bagus sayang warna yg dikirim tdk sesuai dgn permintaan. Padahal sdh di chat utk konfirmasi warna 😂😂",4,fashion,SEPATU ADIDAS ALPHABOUNCEE SNEAKER PRIA SEPATU SANTAI KULIAH KERJA,498933785,45,4898959,https://www.tokopedia.com/cucigdgsneakers/sepatu-adidas-alphabouncee-sneaker-pria-sepatu-santai-kuliah-kerja
1990,2019 ganti presiden......,5,fashion,SEPATU ADIDAS ALPHABOUNCEE SNEAKER PRIA SEPATU SANTAI KULIAH KERJA,498933785,45,4898959,https://www.tokopedia.com/cucigdgsneakers/sepatu-adidas-alphabouncee-sneaker-pria-sepatu-santai-kuliah-kerja
1991,"Produk sesuai dengan deskripsi, packing rapi, servis penjual cepat dan memuaskan.",4,fashion,Sepatu Adidas Lite Racer BYD navy ORIGINAL,270187137,8,1839043,https://www.tokopedia.com/messifootwear/sepatu-adidas-lite-racer-byd-navy-original
1992,Mantap...dua kali pesan..dua-duanya baguuus..,4,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
1993,Ma kasih...murah murah barangnya..tp bagus....ma kasihhhh...,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
1994,barang sesuai dan cepat sampai,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
1995,Josssss sesuai deskripsi barang oke....!,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
1996,Fast responnse. Barang agak lama sampainya,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
1997,"Top bgt ... Sesuai deskripsi , packing rapih ... good seller ... t
Makassiihhhh ...",5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
1998,Mantapp banget barangnya,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
1999,Packing sangat baik.. Barang sudah diterima.. Makasih,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2000,"Barang sesuai gambar , fast respon dan tepat waktu",4,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2001,"Sesuai keinginan, cepat dan tepat",5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2002,"rak nya bagus, lebih bagus lagi sepatu saya",5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2003,Keren..fast respon..moga tambah sukses,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2004,"Kalo dibandingin gambar dgn asli, hasil jadinya ga serapi dan sekenceng yg ada di gambar. Berfungsi baik ya sepertinya. Cukup kokoh dan stabil. Oke lah harganya kan jg ga mahal2. Sarannya kalo mau pasang baiknya pake sarung tangan deh. Pegel jg jari masukin tiang2nya. Banyak cuiii..",4,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2005,Barang sesuai pesanan... Seller ramah dan fast response..... Packing rapi,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2006,"barang bagus, cepat sampai, recommended",5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2007,Barang sudah sampe proses cepat thanks,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2008,"Mantap, sepatu jadi ga berantakan lagi",5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2009,Pengiriman cepat banget dan barangnya juga okay. Bagus buat yg punya koleksi sepatu banyak biar rapi.,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
